node	human	monkey	mosquito
n17	0.9999874223828814	6.288808519545964e-06	6.288808599064428e-06
n346	0.9999336435539076	3.317801273882148e-05	3.3178433353595704e-05
n462	0.9993393082039679	0.00033034589573663044	0.00033034590029554337
MK238038	1.0	0.0	0.0
MK238037	1.0	0.0	0.0
KX447517	1.0	0.0	0.0
n18	0.9999999989453526	5.27323663556261e-10	5.273236662055299e-10
n347	0.9999858952800368	7.04798515879957e-06	7.05673480457808e-06
n460	0.9998624204107124	6.878974303037855e-05	6.878984625723759e-05
MG807647	1.0	0.0	0.0
n463	0.9994736528765695	0.0002631735616276417	0.00026317356180285116
n19	0.9999999999956074	2.1963643600573347e-12	2.196364363751539e-12
n32	0.9999999966485669	1.6757165395494893e-09	1.6757165395499281e-09
n348	0.9999999397345946	9.535673463637411e-10	5.9311838055716474e-08
MG807646	1.0	0.0	0.0
n461	0.999827441957184	8.627901893714313e-05	8.627902387887919e-05
MH013290	1.0	0.0	0.0
KY126351	1.0	0.0	0.0
KY241691	1.0	0.0	0.0
n20	0.9999999967157158	1.6421421138245338e-09	1.6421421138267896e-09
n23	0.9999999669165635	1.654171825650726e-08	1.6541718256509932e-08
KX447513	1.0	0.0	0.0
n33	0.9999999998839153	5.804238651065412e-11	5.80423865106634e-11
n349	0.9992279950162182	5.018277047182578e-08	0.0007719548010114545
