node	Africa	Caribbean	Central America	Eastern Asia	Europe	Northern America	Oceania	South America	South-eastern Asia	Southern Asia
n438	1.7651801773697485e-12	0.0003666262007764722	0.00042230373674041917	0.002820437010906388	0.00039081056861568997	0.0005195997863996621	0.00029974706664275	7.04161316158239e-05	0.9951082943163603	1.7651801773697486e-06
KX447517	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
n17	9.91908872148598e-17	2.0601850506512967e-08	2.373054199138474e-08	4.460389375909827e-08	2.1960844298453816e-08	2.919787844187067e-08	0.9999996801631865	4.043628345165337e-09	1.75598985384213e-07	9.919088721485983e-11
n324	4.504156885980876e-14	9.35508991081567e-06	1.0775796761150584e-05	1.2246945800268352e-05	9.97219511249781e-06	1.3258457416335209e-05	1.6810963005072783e-06	1.796787138803706e-06	0.9999408685899458	4.504156885980877e-08
n436	1.470034668645858e-13	3.05324766550694e-05	3.516927856238168e-05	0.00032302118573272965	3.254654069333143e-05	4.3272011929383935e-05	6.483838558569052e-06	5.864225987480882e-06	0.9995229634382672	1.470034668645858e-07
MG807647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n439	1.0811594013915545e-11	0.0022455575291842936	0.002586578192261503	0.05292475687264441	0.00239368493844992	0.003182506019989133	0.00045571533562447595	0.00043129343773034136	0.9357690960692904	1.0811594013915549e-05
n18	1.9419927859364078e-18	4.0335000708204987e-10	4.646045886635263e-10	2.9011892917378657e-08	4.299568478331036e-10	5.716459097574559e-10	0.9999999686639294	7.751228543568765e-11	3.751661625751994e-10	1.9419927859364092e-12
n31	9.789671184028761e-18	2.0333051543777686e-09	2.3420921985627787e-09	2.4868994970065045e-09	2.167431410708342e-09	2.8816922086830705e-09	0.9999999588792098	2.7657092858171825e-08	1.5424873647310958e-09	9.789671184028761e-12
n325	9.37064053543773e-16	1.9462728974606601e-07	2.2418428240357918e-07	2.3842004062082684e-07	2.074658101704114e-07	2.75834615000814e-07	3.4525341206507777e-08	3.738112775072254e-08	0.9999987866244281	9.37064053543773e-10
MG807646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
